date,Brl,Eur,Cny,Krw
2019-03-27,3.904316866900001,0.8878520695214281,6.724177964614283,1137.3328074989925
2019-03-28,3.904316866899995,0.8891079571916654,6.7293098569416685,1138.0673828985327
2019-03-29,3.904316866899995,0.8909748829999999,6.729450128999993,1138.1555095521664
2019-03-30,3.904316866899995,0.8900756564000003,6.710903426799988,1136.1459724076997
2019-03-31,3.904316866899995,0.8900756564000003,6.710903426799988,1136.1459724076997
2019-04-01,3.894140726050002,0.8900459502499992,6.711113324537494,1135.7008803162378
2019-04-02,3.870440382712502,0.891148667556944,6.714937568216663,1135.5329654946395
2019-04-03,3.850666297862503,0.8914817280000005,6.7153975375764,1135.5648130243017
2019-04-04,3.8455135709500032,0.8901029863666666,6.711257290169452,1135.4156798784156
2019-04-05,3.858655132044449,0.890913019883334,6.716897380977787,1137.4109146382543
2019-04-06,3.8516869937000076,0.8902341316000015,6.717439686600005,1137.3987358674988
2019-04-07,3.8516869937000076,0.8902341316000015,6.717439686600005,1137.3987358674988
2019-04-08,3.8600529138500033,0.8898339334722224,6.718016252061101,1140.5079733002779
2019-04-09,3.86605855075555,0.8882544556000006,6.716119104294435,1143.0831649768434
2019-04-10,3.8493665153374996,0.8867060657305551,6.7134558091638885,1138.806149686141
2019-04-11,3.838362918488888,0.887029774849999,6.717203105469455,1138.805858302615
2019-04-12,3.851808266824997,0.8861078799000004,6.714199732050005,1138.080467072576
2019-04-13,3.876336012699996,0.8833141949000008,6.707799664300008,1133.2921120042006
2019-04-14,3.876336012699996,0.8833141949000008,6.707799664300008,1133.2921120042006
2019-04-15,3.8808739327999993,0.8835571090944451,6.707169301894456,1133.0434519487726
2019-04-16,3.886907737822223,0.8841820894499998,6.70730186381111,1133.5835990090882
2019-04-17,3.8892994286999976,0.884668716233333,6.702425374333341,1134.4370595075343
2019-04-18,3.90904739728611,0.8863260216444436,6.695310211833328,1134.5277405801685
2019-04-19,3.929422222200002,0.8888888888999991,6.706222222199995,1136.8444444444017
2019-04-20,3.929422222200002,0.8888888888999991,6.706222222199995,1136.8444444444017
2019-04-21,3.929422222200002,0.8888888888999991,6.706222222199995,1136.8444444444017
2019-04-22,3.929422222200002,0.8888888888999991,6.706222222199995,1136.8444444444017
2019-04-23,3.9298925854555598,0.8890316135166655,6.710895668286117,1138.7321844001615
2019-04-24,3.9281055550555544,0.8903948388944433,6.718778615527787,1145.569728072271
2019-04-25,3.9518360643944437,0.8948227163055557,6.729387597499996,1155.764788986851
2019-04-26,3.9829699314361133,0.8987127687638898,6.742543707162502,1162.2536775369886
2019-04-27,3.964250426700003,0.8982304859000005,6.735920237100003,1160.926973861498
2019-04-28,3.964250426700003,0.8982304859000005,6.735920237100003,1160.926973861498
2019-04-29,3.951520761183339,0.897678881975001,6.734529095258335,1160.7703507945766
2019-04-30,3.9302609597402824,0.8946712890583322,6.733047745240267,1162.734882248879
2019-05-01,3.926724906400005,0.8914244962999991,6.7339097877999885,1165.9921554643997
2019-05-02,3.929017996937503,0.8916033854750002,6.7341574061875,1164.9351167870752
2019-05-03,3.9445087026708388,0.89373717485139,6.734565427411117,1165.9031351558033
2019-05-04,3.961810847200007,0.8964589870000013,6.734558493900007,1169.9506947557
2019-05-05,3.961810847200007,0.8964589870000013,6.734558493900007,1169.9506947557
2019-05-06,3.965446394826764,0.895020375585917,6.747348498280283,1170.297987979178
2019-05-07,3.9696891193722226,0.8933715180277783,6.767044433144447,1170.9014883598165
2019-05-08,3.9628111831750013,0.893545735499999,6.773069043324993,1171.6182384132624
2019-05-09,3.9578682679833324,0.892976875038888,6.796890795394447,1176.6303224985818
2019-05-10,3.9602440184125007,0.8923116860374994,6.823423016187494,1181.961965160937
2019-05-11,3.9541406946000026,0.8904719501,6.82350845949999,1180.1602849509998
2019-05-12,3.9541406946000026,0.8904719501,6.82350845949999,1180.1602849509998
2019-05-13,3.9710711488875012,0.8900265161749993,6.843672333662489,1183.0815031277136
2019-05-14,3.994555836762503,0.8898067349805552,6.878753179697219,1187.828677068239
2019-05-15,3.9886970481888917,0.8921212589166667,6.880443722416659,1188.7188147628665
2019-05-16,3.9948709967180602,0.8936601326347233,6.878881673351383,1190.005216880552
2019-05-17,4.0177322821638874,0.893512460038888,6.891785946822225,1191.0248293426696
2019-05-18,4.0535266737999995,0.8950948800999985,6.914160401000003,1194.3967060508
2019-05-19,4.0535266737999995,0.8950948800999985,6.914160401000003,1194.3967060508
2019-05-20,4.066470265644442,0.8952396050194444,6.914728594058328,1194.1823736077272
2019-05-21,4.090991953911109,0.8956828703222214,6.912057668894435,1193.6206880644659
2019-05-22,4.075245711127779,0.895687431558333,6.904921086805556,1192.1141716250931
2019-05-23,4.047850996844442,0.8961036578000005,6.908055153177777,1190.5778802296309
2019-05-24,4.052299144819442,0.8963556715361105,6.911914904280547,1190.1155418216547
2019-05-25,4.044605345499999,0.8938946991999988,6.901403414699995,1187.3513900062985
2019-05-26,4.044605345499999,0.8938946991999988,6.901403414699995,1187.3513900062985
2019-05-27,4.033100592900002,0.8936020028333326,6.900572449699999,1186.5339563785647
2019-05-28,4.0242996925000005,0.893196138987499,6.903346505137493,1186.1558817383875
2019-05-29,4.041218249076388,0.8944964914736104,6.9102663094430445,1190.643276279977
2019-05-30,4.012746116566663,0.8969690240000006,6.908597911833325,1193.7343203513649
2019-05-31,3.9833248658444496,0.8976743761222227,6.907806880993045,1191.0179266989496
2019-06-01,3.987265716100006,0.8967805577999999,6.909245807599987,1191.2025827280008
